Experiment	History Data	
Saved Date		
User		
Sample Period (ms)	20	

[DATA]
Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	OC D2 Amplitude (m)	Reserved  9  (V)	Reserved 10  (V)	OC D2 X (m)	OC D2 Y (m)	LI Demod 1 X (A)	LI Demod 1 Y (A)	LI Demod 2 X (A)	LI Demod 2 Y (A)	Reserved 17  (V)	Reserved 18  (V)	Reserved 19  (V)	Reserved 20  (V)	Reserved 21  (V)	Reserved 22  (V)	Internal 23 (V)	Internal 24 (V)	Z Control signal (Hz)	Z Error signal (Hz)	Z SafeTip signal (m)	Reserved 28  (V)	OC D3 Amplitude (m)	OC D3 Phase (deg)	OC D4 Amplitude (m)	OC D4 Phase (deg)
1.51862E-12	2.48365E-3	-6.77903E-4	-7.89391E-3	3.30794E-3	3.16382E-3	-1.01419E-2	-7.33237E-3	3.07113E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	7.30913E+0	1.05213E-11	0.00000E+0	5.76361E-2	-2.19199E-12	-4.41598E-13	-1.71502E+1	1.55255E-11	0.00000E+0	0.00000E+0	-2.08880E-13	-2.12186E-12	-1.27732E-14	1.85313E-14	6.26285E-15	6.44661E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.05213E-11	0.00000E+0	1.55191E-11	-1.73454E+1	1.55190E-11	-1.76107E+1
1.57053E-12	2.48521E-3	-6.89282E-4	-7.92625E-3	3.29418E-3	3.16626E-3	-1.01292E-2	-7.32169E-3	3.09106E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.94316E+0	1.01082E-11	0.00000E+0	5.76361E-2	-2.03939E-12	-6.84142E-13	-7.29756E+0	1.45084E-11	0.00000E+0	0.00000E+0	-2.96600E-14	-2.18245E-12	9.89808E-15	2.50448E-14	7.63019E-15	1.11122E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.01082E-11	0.00000E+0	1.45099E-11	-5.03795E+0	1.45100E-11	-5.30331E+0
1.59298E-12	2.47349E-3	-7.19437E-4	-7.91723E-3	3.29376E-3	3.17401E-3	-1.01509E-2	-7.32091E-3	3.11104E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.82041E+0	1.07692E-11	0.00000E+0	5.76361E-2	-1.53206E-13	-1.28472E-12	7.87604E-1	1.52223E-11	0.00000E+0	0.00000E+0	1.14721E-12	-4.10356E-13	1.40961E-14	-5.60004E-15	-9.94257E-15	6.18986E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.07692E-11	0.00000E+0	1.52269E-11	7.26995E-1	1.52269E-11	4.61548E-1
1.51377E-12	2.46359E-3	-7.10831E-4	-7.93095E-3	3.32588E-3	3.17915E-3	-1.01343E-2	-7.31338E-3	3.13097E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.31293E+1	1.15206E-11	0.00000E+0	5.76361E-2	4.21237E-13	-3.95993E-12	5.75087E+0	1.51871E-11	0.00000E+0	0.00000E+0	3.81651E-12	-8.62234E-13	-3.12881E-14	2.37709E-16	-1.42312E-15	-2.27027E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.15206E-11	0.00000E+0	1.51861E-11	6.93828E+0	1.51861E-11	6.67270E+0
1.51362E-12	2.44217E-3	-6.98849E-4	-7.92203E-3	3.29784E-3	3.14860E-3	-1.01103E-2	-7.31665E-3	3.15095E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-7.49668E+0	1.04282E-11	0.00000E+0	5.76361E-2	-3.90953E-12	-1.45695E-12	-1.94859E+1	1.49799E-11	0.00000E+0	0.00000E+0	1.51313E-13	-4.09825E-12	-8.80512E-15	-1.45900E-14	-1.36864E-14	-1.02953E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.04282E-11	0.00000E+0	1.49805E-11	-1.77298E+1	1.49805E-11	-1.79950E+1
1.57763E-12	2.43330E-3	-6.91319E-4	-7.89989E-3	3.28933E-3	3.15914E-3	-1.01426E-2	-7.30713E-3	3.17089E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.23963E+1	1.14655E-11	0.00000E+0	5.76361E-2	-2.99571E-12	3.02862E-12	-1.62677E+1	1.58304E-11	0.00000E+0	0.00000E+0	-3.85059E-12	-2.02752E-12	-1.79347E-15	-3.14687E-14	-2.40817E-14	4.65400E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.14655E-11	0.00000E+0	1.58388E-11	-1.74086E+1	1.58388E-11	-1.76735E+1
1.56166E-12	2.46806E-3	-7.02607E-4	-7.90338E-3	3.29468E-3	3.17202E-3	-1.01584E-2	-7.30028E-3	3.19087E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.28752E+1	1.21696E-11	0.00000E+0	5.76361E-2	2.30127E-13	6.50306E-13	3.68205E+0	1.62876E-11	0.00000E+0	0.00000E+0	-3.16749E-13	6.36952E-13	-7.31279E-15	2.78229E-14	2.81658E-15	-9.29499E-16	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.21696E-11	0.00000E+0	1.62848E-11	3.65398E+0	1.62848E-11	4.28888E+0
1.57042E-12	2.46074E-3	-7.01027E-4	-7.91887E-3	3.31452E-3	3.19653E-3	-1.01380E-2	-7.31057E-3	3.21080E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	4.33738E+1	1.10286E-11	0.00000E+0	5.76361E-2	4.34140E-12	4.88617E-12	3.30476E+1	1.42176E-11	0.00000E+0	0.00000E+0	-3.70042E-12	5.50126E-12	1.18751E-14	3.15666E-15	-1.19645E-14	7.42364E-16	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.10286E-11	0.00000E+0	1.42119E-11	3.45333E+1	1.42118E-11	3.42684E+1
1.61627E-12	2.47898E-3	-7.23385E-4	-7.92810E-3	3.31107E-3	3.15868E-3	-1.01021E-2	-7.29666E-3	3.23078E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.63932E-1	9.27936E-12	0.00000E+0	5.76361E-2	1.59058E-12	-8.36728E-13	7.91763E+0	1.36614E-11	0.00000E+0	0.00000E+0	1.30818E-12	1.31008E-12	-1.08395E-14	-6.94901E-15	-2.06361E-14	-9.19338E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.27936E-12	0.00000E+0	1.36613E-11	8.62439E+0	1.36612E-11	8.35864E+0
1.52739E-12	2.45290E-3	-7.14245E-4	-7.93855E-3	3.31974E-3	3.17892E-3	-1.01333E-2	-7.30347E-3	3.25072E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.57044E+1	9.62833E-12	0.00000E+0	5.76361E-2	-1.49934E-12	1.03335E-12	-6.23445E+0	1.51038E-11	0.00000E+0	0.00000E+0	-1.62033E-12	-1.15514E-12	-4.12433E-14	-1.96554E-14	2.32658E-15	2.65058E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.62833E-12	0.00000E+0	1.51098E-11	-7.88311E+0	1.51098E-11	-8.14841E+0
1.52102E-12	2.45450E-3	-7.45201E-4	-7.95010E-3	3.28779E-3	3.18961E-3	-1.01347E-2	-7.30196E-3	3.27069E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.23347E+0	1.16471E-11	0.00000E+0	5.76361E-2	-2.64867E-12	-5.15224E-13	-1.81263E+1	1.62764E-11	0.00000E+0	0.00000E+0	-4.94975E-13	-2.82363E-12	-1.82147E-15	-7.69243E-15	-1.05631E-14	-1.42120E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.16471E-11	0.00000E+0	1.62781E-11	-1.68441E+1	1.62781E-11	-1.71090E+1
1.53385E-12	2.47649E-3	-7.31694E-4	-7.93107E-3	3.28530E-3	3.17258E-3	-1.01338E-2	-7.31121E-3	3.29063E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	4.59202E+1	1.19098E-11	0.00000E+0	5.76361E-2	-8.65438E-13	4.37807E-12	6.36021E+0	1.58646E-11	0.00000E+0	0.00000E+0	-4.31571E-12	8.09223E-13	-5.78097E-16	-7.68659E-15	-1.63592E-15	-1.41339E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.19098E-11	0.00000E+0	1.58561E-11	5.23632E+0	1.58561E-11	4.97098E+0
1.64595E-12	2.44928E-3	-7.08569E-4	-7.93290E-3	3.30444E-3	3.18505E-3	-1.01141E-2	-7.31610E-3	3.31061E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-3.85367E+0	1.07825E-11	0.00000E+0	5.76361E-2	3.56996E-13	-2.29384E-13	7.43488E+0	1.48218E-11	0.00000E+0	0.00000E+0	3.60757E-13	2.61760E-13	1.34874E-14	-1.26423E-14	-2.34784E-14	-2.76228E-16	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.07825E-11	0.00000E+0	1.48249E-11	9.95423E+0	1.48249E-11	9.68904E+0
1.61344E-12	2.47951E-3	-7.19067E-4	-7.93663E-3	3.29211E-3	3.18012E-3	-1.00998E-2	-7.30954E-3	3.33055E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.92978E+1	1.04166E-11	0.00000E+0	5.76361E-2	-1.10170E-12	-2.26994E-13	-3.51104E+0	1.53524E-11	0.00000E+0	0.00000E+0	-2.31631E-13	-1.12817E-12	-9.68612E-15	-1.44353E-14	1.35289E-15	2.30585E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.04166E-11	0.00000E+0	1.53544E-11	-3.69826E+0	1.53544E-11	-3.96356E+0
1.66947E-12	2.48287E-3	-7.20761E-4	-7.93940E-3	3.29994E-3	3.17893E-3	-1.00879E-2	-7.30219E-3	3.35052E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-3.13701E+0	9.94062E-12	0.00000E+0	5.76361E-2	-1.37126E-12	3.22530E-13	3.85347E+0	1.44068E-11	0.00000E+0	0.00000E+0	-7.91693E-13	-1.29748E-12	5.31528E-15	-2.92384E-14	-9.15981E-15	9.55582E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.94062E-12	0.00000E+0	1.44054E-11	5.40664E+0	1.44054E-11	5.14102E+0
1.57028E-12	2.48771E-3	-7.31934E-4	-7.96373E-3	3.30403E-3	3.15664E-3	-1.01341E-2	-7.30721E-3	3.37047E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	9.10800E+0	1.03588E-11	0.00000E+0	5.76361E-2	2.42269E-12	1.99699E-12	2.46012E+1	1.49236E-11	0.00000E+0	0.00000E+0	-1.39113E-12	3.07335E-12	-4.44535E-15	5.28436E-15	2.04449E-14	-1.83961E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.03588E-11	0.00000E+0	1.49271E-11	2.47836E+1	1.49270E-11	2.45182E+1
1.45407E-12	2.48462E-3	-7.14802E-4	-7.96483E-3	3.28618E-3	3.09099E-3	-1.01477E-2	-7.30862E-3	3.39043E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.98625E+0	8.95696E-12	0.00000E+0	5.76361E-2	1.45695E-12	-6.05073E-13	8.24879E+0	1.31698E-11	0.00000E+0	0.00000E+0	1.20817E-12	1.14671E-12	-3.11203E-15	7.27720E-15	-2.96486E-15	-1.15121E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	8.95696E-12	0.00000E+0	1.31725E-11	7.89381E+0	1.31725E-11	8.52867E+0
1.53791E-12	2.48000E-3	-6.91544E-4	-7.93892E-3	3.29358E-3	3.12587E-3	-1.01343E-2	-7.29058E-3	3.41038E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	8.38491E+0	1.00977E-11	0.00000E+0	5.76361E-2	-5.44040E-13	-1.58119E-12	-1.13918E+1	1.47059E-11	0.00000E+0	0.00000E+0	1.12564E-12	-7.76515E-13	1.32963E-14	-3.79687E-15	-1.29458E-14	1.09837E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.00977E-11	0.00000E+0	1.47064E-11	-1.08583E+1	1.47065E-11	-1.02234E+1
1.61086E-12	2.46410E-3	-7.10636E-4	-7.94479E-3	3.26915E-3	3.12990E-3	-1.01294E-2	-7.30984E-3	3.43034E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.06483E+0	1.04343E-11	0.00000E+0	5.76361E-2	-2.69576E-13	-4.41981E-13	-1.31186E+0	1.48258E-11	0.00000E+0	0.00000E+0	2.47946E-13	-5.97426E-13	4.66651E-15	-1.36244E-14	-9.70401E-15	1.11412E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.04343E-11	0.00000E+0	1.48173E-11	-4.22957E-1	1.48173E-11	-6.87995E-1
1.61539E-12	2.45776E-3	-7.03259E-4	-7.93867E-3	3.29281E-3	3.07209E-3	-1.01185E-2	-7.30599E-3	3.45030E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	3.91930E+1	1.07417E-11	0.00000E+0	5.76361E-2	-9.05460E-13	3.88304E-12	-1.03699E+0	1.52747E-11	0.00000E+0	0.00000E+0	-4.05666E-12	3.50059E-13	-5.55640E-15	2.04801E-14	-2.30882E-16	3.29757E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.07417E-11	0.00000E+0	1.52742E-11	-1.60496E+0	1.52742E-11	-1.86994E+0
1.61934E-12	2.46636E-3	-7.08241E-4	-7.92775E-3	3.30148E-3	3.08149E-3	-1.01251E-2	-7.30045E-3	3.47026E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.19601E+1	1.02318E-11	0.00000E+0	5.76361E-2	6.57167E-13	8.37306E-13	1.27809E+1	1.41366E-11	0.00000E+0	0.00000E+0	-6.07917E-13	8.08539E-13	1.13125E-14	-3.01552E-14	-5.97095E-15	-3.31541E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.02318E-11	0.00000E+0	1.41407E-11	1.24509E+1	1.41406E-11	1.21860E+1
1.55136E-12	2.46818E-3	-6.89427E-4	-7.94839E-3	3.31586E-3	3.06493E-3	-1.00951E-2	-7.31209E-3	3.49021E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-3.81029E+0	1.05957E-11	0.00000E+0	5.76361E-2	1.10846E-12	1.46818E-12	6.04025E+0	1.50177E-11	0.00000E+0	0.00000E+0	-1.07549E-12	1.35528E-12	1.85502E-15	-5.04317E-15	3.63654E-15	-9.96655E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.05957E-11	0.00000E+0	1.50243E-11	5.95819E+0	1.50242E-11	5.69339E+0
1.57081E-12	2.47936E-3	-7.27627E-4	-7.95168E-3	3.29564E-3	3.09940E-3	-1.01207E-2	-7.30880E-3	3.51017E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.52907E+1	1.05724E-11	0.00000E+0	5.76361E-2	-1.03829E-12	1.64444E-12	2.74713E+0	1.59031E-11	0.00000E+0	0.00000E+0	-1.88075E-12	-1.69273E-13	1.34152E-14	-2.30497E-14	-2.96229E-15	-7.64161E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.05724E-11	0.00000E+0	1.59054E-11	4.51053E+0	1.59055E-11	4.24495E+0
1.53016E-12	2.44889E-3	-7.23641E-4	-7.94566E-3	3.30616E-3	3.07855E-3	-1.01224E-2	-7.30405E-3	3.53013E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.40621E+1	1.15164E-11	0.00000E+0	5.76361E-2	1.22183E-14	1.24782E-12	-6.15861E+0	1.59396E-11	0.00000E+0	0.00000E+0	-1.36319E-12	3.91770E-13	-1.04519E-14	-2.99803E-14	2.87513E-15	-2.01722E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.15164E-11	0.00000E+0	1.59358E-11	-6.33871E+0	1.59358E-11	-6.60404E+0
1.58800E-12	2.43375E-3	-7.20307E-4	-7.94939E-3	3.31860E-3	3.11399E-3	-1.01062E-2	-7.31818E-3	3.55008E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.19489E+1	9.68365E-12	0.00000E+0	5.76361E-2	-2.86824E-12	1.58330E-12	-1.78509E+1	1.36938E-11	0.00000E+0	0.00000E+0	-2.57682E-12	-2.31851E-12	1.24763E-14	-2.18031E-14	-7.32236E-15	2.32794E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.68365E-12	0.00000E+0	1.36978E-11	-1.92002E+1	1.36978E-11	-1.94656E+1
1.61656E-12	2.46430E-3	-6.98006E-4	-7.95987E-3	3.30826E-3	3.11249E-3	-1.01193E-2	-7.30683E-3	3.57004E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.75888E+1	1.11448E-11	0.00000E+0	5.76361E-2	-9.51380E-13	-5.93024E-13	7.62197E+0	1.54994E-11	0.00000E+0	0.00000E+0	4.31532E-13	-1.06042E-12	-1.23576E-14	-1.59586E-14	8.61838E-15	-4.62794E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.11448E-11	0.00000E+0	1.54959E-11	8.83183E+0	1.54959E-11	8.56657E+0
1.56588E-12	2.47096E-3	-6.98609E-4	-7.92234E-3	3.29816E-3	3.13350E-3	-1.00948E-2	-7.32072E-3	3.58999E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	3.20858E+1	1.02453E-11	0.00000E+0	5.76361E-2	3.23283E-13	2.45297E-12	1.54472E+0	1.50010E-11	0.00000E+0	0.00000E+0	-2.30053E-12	1.23268E-12	-2.88453E-14	-4.80712E-15	-9.52737E-15	-5.17327E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.02453E-11	0.00000E+0	1.50125E-11	-1.32251E-1	1.50124E-11	1.40252E+0
1.59595E-12	2.48358E-3	-7.08889E-4	-7.92865E-3	3.28549E-3	3.11596E-3	-1.01212E-2	-7.30153E-3	3.60996E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	4.42555E+1	1.16366E-11	0.00000E+0	5.76361E-2	-5.53821E-14	4.07628E-12	-5.16440E+0	1.57118E-11	0.00000E+0	0.00000E+0	-4.12911E-12	9.63887E-13	-3.11830E-14	-1.32922E-14	8.44788E-15	5.64443E-16	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.16366E-11	0.00000E+0	1.57113E-11	-6.83012E+0	1.57113E-11	-6.19510E+0
1.59557E-12	2.42151E-3	-7.24244E-4	-7.92195E-3	3.29561E-3	3.11813E-3	-1.01384E-2	-7.32704E-3	3.62991E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	8.67653E+0	9.12496E-12	0.00000E+0	5.76361E-2	-1.81827E-12	1.27776E-12	-1.26738E+1	1.29663E-11	0.00000E+0	0.00000E+0	-1.88596E-12	-1.20745E-12	-6.97835E-15	-1.62906E-14	1.18586E-15	1.71166E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.12496E-12	0.00000E+0	1.29609E-11	-1.22830E+1	1.29609E-11	-1.25481E+1
1.53526E-12	2.41954E-3	-6.91395E-4	-7.89951E-3	3.31485E-3	3.12443E-3	-1.01175E-2	-7.33722E-3	3.64988E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.05632E+1	9.76541E-12	0.00000E+0	5.76361E-2	-4.30957E-13	3.33981E-12	2.50380E+0	1.46586E-11	0.00000E+0	0.00000E+0	-3.16288E-12	5.88074E-13	1.58963E-14	-1.58203E-14	2.06353E-14	7.87766E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.76541E-12	0.00000E+0	1.46514E-11	2.43639E+0	1.46514E-11	2.17100E+0
1.50048E-12	2.38523E-3	-7.00913E-4	-7.95253E-3	3.30338E-3	3.13231E-3	-1.01012E-2	-7.30509E-3	3.66982E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-6.08582E+0	1.06782E-11	0.00000E+0	5.76361E-2	1.54851E-12	-8.44018E-13	1.09276E+1	1.53440E-11	0.00000E+0	0.00000E+0	1.17158E-12	1.39776E-12	8.13362E-15	-6.93731E-15	3.23568E-15	1.88978E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.06782E-11	0.00000E+0	1.53534E-11	1.07420E+1	1.53534E-11	1.04762E+1
1.64959E-12	2.40886E-3	-6.99940E-4	-7.91985E-3	3.31529E-3	3.12222E-3	-1.01228E-2	-7.32523E-3	3.68979E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.57525E+1	9.94872E-12	0.00000E+0	5.76361E-2	1.59275E-12	-1.44439E-12	1.52532E+1	1.38209E-11	0.00000E+0	0.00000E+0	1.83366E-12	9.06478E-13	2.27039E-14	7.04570E-15	-3.54622E-14	-8.64978E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.94872E-12	0.00000E+0	1.38185E-11	1.70062E+1	1.38185E-11	1.67407E+1
1.53921E-12	2.41974E-3	-7.08706E-4	-7.93093E-3	3.29478E-3	3.10769E-3	-1.00910E-2	-7.28947E-3	3.70973E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.79150E+1	1.15064E-11	0.00000E+0	5.76361E-2	-2.09335E-12	1.12883E-12	-1.04551E+0	1.60445E-11	0.00000E+0	0.00000E+0	-1.79486E-12	-1.64675E-12	-3.14484E-14	3.83334E-15	1.44695E-14	3.65347E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.15064E-11	0.00000E+0	1.60518E-11	-2.38278E+0	1.60517E-11	-2.64809E+0
1.57982E-12	2.41386E-3	-6.86631E-4	-7.92756E-3	3.29220E-3	3.14720E-3	-1.00848E-2	-7.31161E-3	3.72971E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.82620E+1	1.07575E-11	0.00000E+0	5.76361E-2	4.45295E-13	5.76547E-13	-4.43359E+0	1.48943E-11	0.00000E+0	0.00000E+0	-6.77522E-13	5.53928E-13	9.32883E-15	6.02865E-16	-3.03259E-15	1.30804E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.07575E-11	0.00000E+0	1.48940E-11	-5.97281E+0	1.48940E-11	-6.23818E+0
